Country,Item,Year,yield,pest_value,emiss_value,ave_rain,ave_temp
Burundi,Soybeans,2001,7500,73,0.8161,113.83333333333333,20.74166666666667
Burundi,Sweet potatoes,2001,65072,73,0.8161,113.83333333333333,20.74166666666667
Burundi,Tea,2001,54133,73,0.8161,113.83333333333333,20.74166666666667
Burundi,Wheat,2001,8667,73,0.8161,113.83333333333333,20.74166666666667
Burundi,Yams,2001,58376,73,0.8161,113.83333333333333,20.74166666666667
Burundi,Cassava,2002,91456,98,0.73,105.87500000000001,21.00833333333333
Burundi,"Coffee, green",2002,9589,98,0.73,105.87500000000001,21.00833333333333
Burundi,Maize,2002,10931,98,0.73,105.87500000000001,21.00833333333333
Burundi,Potatoes,2002,25551,98,0.73,105.87500000000001,21.00833333333333
Burundi,"Rice, paddy",2002,32629,98,0.73,105.87500000000001,21.00833333333333
Burundi,Sorghum,2002,12850,98,0.73,105.87500000000001,21.00833333333333
Burundi,Soybeans,2002,7500,98,0.73,105.87500000000001,21.00833333333333
Burundi,Sweet potatoes,2002,67215,98,0.73,105.87500000000001,21.00833333333333
Burundi,Tea,2002,39159,98,0.73,105.87500000000001,21.00833333333333
Burundi,Wheat,2002,8290,98,0.73,105.87500000000001,21.00833333333333
Burundi,Yams,2002,58376,98,0.73,105.87500000000001,21.00833333333333
Burundi,Cassava,2003,85222,264,0.7521,103.55833333333334,21.124999999999996
Burundi,"Coffee, green",2003,9644,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Maize,2003,10670,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Potatoes,2003,25703,264,0.7521,103.55833333333334,21.124999999999996
Burundi,"Rice, paddy",2003,31413,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Sorghum,2003,12920,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Soybeans,2003,7442,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Sweet potatoes,2003,64895,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Tea,2003,40638,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Wheat,2003,7895,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Yams,2003,55067,264,0.7521,103.55833333333334,21.124999999999996
Burundi,Cassava,2004,81842,508,0.8287,80.70833333333333,20.666666666666668
Burundi,"Coffee, green",2004,9739,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Maize,2004,10807,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Potatoes,2004,26138,508,0.8287,80.70833333333333,20.666666666666668
Burundi,"Rice, paddy",2004,32924,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Sorghum,2004,13486,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Soybeans,2004,7500,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Sweet potatoes,2004,66752,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Tea,2004,42722,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Wheat,2004,8326,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Yams,2004,55067,508,0.8287,80.70833333333333,20.666666666666668
Burundi,Cassava,2005,75230,305,0.8324,88.14166666666667,20.874999999999996
Burundi,"Coffee, green",2005,9413,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Maize,2005,10833,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Potatoes,2005,25483,305,0.8324,88.14166666666667,20.874999999999996
Burundi,"Rice, paddy",2005,34144,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Sorghum,2005,14042,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Soybeans,2005,7778,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Sweet potatoes,2005,65368,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Tea,2005,44482,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Wheat,2005,7387,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Yams,2005,52836,305,0.8324,88.14166666666667,20.874999999999996
Burundi,Cassava,2006,87864,191,0.9199,112.91666666666667,20.641666666666666
Burundi,"Coffee, green",2006,9769,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Maize,2006,10159,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Potatoes,2006,26176,191,0.9199,112.91666666666667,20.641666666666666
Burundi,"Rice, paddy",2006,33322,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Sorghum,2006,12654,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Soybeans,2006,7895,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Sweet potatoes,2006,66985,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Tea,2006,37545,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Wheat,2006,8007,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Yams,2006,56382,191,0.9199,112.91666666666667,20.641666666666666
Burundi,Cassava,2007,87275,413,0.9415,105.47500000000001,20.650000000000002
Burundi,"Coffee, green",2007,10655,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Maize,2007,10204,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Potatoes,2007,29124,413,0.9415,105.47500000000001,20.650000000000002
Burundi,"Rice, paddy",2007,33767,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Sorghum,2007,12964,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Soybeans,2007,7750,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Sweet potatoes,2007,66692,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Tea,2007,41003,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Wheat,2007,8407,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Yams,2007,56837,413,0.9415,105.47500000000001,20.650000000000002
Burundi,Cassava,2008,64718,456,1.0074,99.09166666666665,20.466666666666665
Burundi,"Coffee, green",2008,9303,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Maize,2008,10041,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Potatoes,2008,26273,456,1.0074,99.09166666666665,20.466666666666665
Burundi,"Rice, paddy",2008,32203,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Sorghum,2008,12874,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Soybeans,2008,7683,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Sweet potatoes,2008,65947,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Tea,2008,38703,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Wheat,2008,8431,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Yams,2008,57597,456,1.0074,99.09166666666665,20.466666666666665
Burundi,Cassava,2009,41867,178,1.1412,101.17500000000003,20.925000000000004
Burundi,"Coffee, green",2009,7891,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Maize,2009,10032,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Potatoes,2009,27711,178,1.1412,101.17500000000003,20.925000000000004
Burundi,"Rice, paddy",2009,32680,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Sorghum,2009,12885,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Soybeans,2009,7619,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Sweet potatoes,2009,67125,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Tea,2009,38753,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Wheat,2009,8583,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Yams,2009,55000,178,1.1412,101.17500000000003,20.925000000000004
Burundi,Cassava,2010,48222,265,1.2871,106.39999999999999,21.041666666666668
Burundi,"Coffee, green",2010,8268,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Maize,2010,10595,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Potatoes,2010,33902,265,1.2871,106.39999999999999,21.041666666666668
Burundi,"Rice, paddy",2010,28076,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Sorghum,2010,10761,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Soybeans,2010,7732,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Sweet potatoes,2010,71995,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Tea,2010,46116,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Wheat,2010,7317,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Yams,2010,63898,265,1.2871,106.39999999999999,21.041666666666668
Burundi,Cassava,2011,48175,76,1.4399,124.35833333333333,20.51666666666667
Burundi,"Coffee, green",2011,9000,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Maize,2011,11087,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Potatoes,2011,35925,76,1.4399,124.35833333333333,20.51666666666667
Burundi,"Rice, paddy",2011,26848,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Sorghum,2011,8350,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Soybeans,2011,7739,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Sweet potatoes,2011,72724,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Tea,2011,48438,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Wheat,2011,6973,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Yams,2011,68928,76,1.4399,124.35833333333333,20.51666666666667
Burundi,Cassava,2012,42092,99,1.5501,80.09166666666667,20.525000000000002
Burundi,"Coffee, green",2012,8738,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Maize,2012,11763,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Potatoes,2012,31165,99,1.5501,80.09166666666667,20.525000000000002
Burundi,"Rice, paddy",2012,21041,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Sorghum,2012,5890,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Soybeans,2012,7283,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Sweet potatoes,2012,65035,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Tea,2012,47938,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Wheat,2012,4448,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Yams,2012,90258,99,1.5501,80.09166666666667,20.525000000000002
Burundi,Cassava,2013,68749,956,1.7914,104.01666666666665,20.725
Burundi,"Coffee, green",2013,8662,956,1.7914,104.01666666666665,20.725
Burundi,Maize,2013,13218,956,1.7914,104.01666666666665,20.725
Burundi,Potatoes,2013,62252,956,1.7914,104.01666666666665,20.725
Burundi,"Rice, paddy",2013,19130,956,1.7914,104.01666666666665,20.725
Burundi,Sorghum,2013,6513,956,1.7914,104.01666666666665,20.725
Burundi,Soybeans,2013,9554,956,1.7914,104.01666666666665,20.725
Burundi,Sweet potatoes,2013,104528,956,1.7914,104.01666666666665,20.725
Burundi,Tea,2013,46105,956,1.7914,104.01666666666665,20.725
Burundi,Wheat,2013,7276,956,1.7914,104.01666666666665,20.725
Burundi,Yams,2013,79444,956,1.7914,104.01666666666665,20.725
Burundi,Cassava,2014,73629,74,1.9151,102.45833333333333,20.51666666666667
Burundi,"Coffee, green",2014,8951,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Maize,2014,13145,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Plantains and others,2014,54240,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Potatoes,2014,74138,74,1.9151,102.45833333333333,20.51666666666667
Burundi,"Rice, paddy",2014,28393,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Sorghum,2014,6931,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Soybeans,2014,8220,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Sweet potatoes,2014,100595,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Tea,2014,58707,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Wheat,2014,5763,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Yams,2014,77707,74,1.9151,102.45833333333333,20.51666666666667
Burundi,Cassava,2015,81000,73,1.834,104.38333333333333,20.600000000000005
Burundi,"Coffee, green",2015,9199,73,1.834,104.38333333333333,20.600000000000005
Burundi,Maize,2015,13262,73,1.834,104.38333333333333,20.600000000000005
Burundi,Plantains and others,2015,98856,73,1.834,104.38333333333333,20.600000000000005
Burundi,Potatoes,2015,97372,73,1.834,104.38333333333333,20.600000000000005
Burundi,"Rice, paddy",2015,11293,73,1.834,104.38333333333333,20.600000000000005
Burundi,Sorghum,2015,11530,73,1.834,104.38333333333333,20.600000000000005
Burundi,Soybeans,2015,5948,73,1.834,104.38333333333333,20.600000000000005
Burundi,Sweet potatoes,2015,99087,73,1.834,104.38333333333333,20.600000000000005
Burundi,Tea,2015,53802,73,1.834,104.38333333333333,20.600000000000005
Burundi,Wheat,2015,6834,73,1.834,104.38333333333333,20.600000000000005
Burundi,Yams,2015,79383,73,1.834,104.38333333333333,20.600000000000005
Burundi,Cassava,2016,112378,50,1.9883,107.56666666666666,20.841666666666665
Burundi,"Coffee, green",2016,9383,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Maize,2016,14835,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Plantains and others,2016,116088,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Potatoes,2016,105808,50,1.9883,107.56666666666666,20.841666666666665
Burundi,"Rice, paddy",2016,23001,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Sorghum,2016,6976,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Soybeans,2016,3274,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Sweet potatoes,2016,133015,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Tea,2016,43812,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Wheat,2016,3861,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Yams,2016,81251,50,1.9883,107.56666666666666,20.841666666666665
Burundi,Cassava,2017,73969,50,2.4362,95.15000000000002,21.058333333333334
Burundi,"Coffee, green",2017,9903,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Maize,2017,12977,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Plantains and others,2017,154524,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Potatoes,2017,102512,50,2.4362,95.15000000000002,21.058333333333334
Burundi,"Rice, paddy",2017,17838,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Sorghum,2017,6499,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Soybeans,2017,4825,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Sweet potatoes,2017,89127,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Tea,2017,11997,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Wheat,2017,3982,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Yams,2017,82476,50,2.4362,95.15000000000002,21.058333333333334
Burundi,Cassava,2018,80695,50,2.5774,99.60000000000001,20.566666666666666
Burundi,"Coffee, green",2018,9658,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Maize,2018,15289,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Plantains and others,2018,123899,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Potatoes,2018,111697,50,2.5774,99.60000000000001,20.566666666666666
Burundi,"Rice, paddy",2018,17926,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Sorghum,2018,6697,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Soybeans,2018,5210,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Sweet potatoes,2018,93486,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Tea,2018,14626,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Wheat,2018,14092,50,2.5774,99.60000000000001,20.566666666666666
Burundi,Yams,2018,83708,50,2.5774,99.60000000000001,20.566666666666666
Cameroon,Cassava,1990,164386,2227,7.5909,136.625,24.891666666666666
Cameroon,"Cocoa, beans",1990,3194,2227,7.5909,136.625,24.891666666666666
Cameroon,"Coffee, green",1990,4819,2227,7.5909,136.625,24.891666666666666
Cameroon,Maize,1990,18543,2227,7.5909,136.625,24.891666666666666
Cameroon,Plantains and others,1990,51150,2227,7.5909,136.625,24.891666666666666
Cameroon,Potatoes,1990,16142,2227,7.5909,136.625,24.891666666666666
Cameroon,"Rice, paddy",1990,49999,2227,7.5909,136.625,24.891666666666666
Cameroon,Sorghum,1990,8489,2227,7.5909,136.625,24.891666666666666
Cameroon,Soybeans,1990,6000,2227,7.5909,136.625,24.891666666666666
Cameroon,Sweet potatoes,1990,78150,2227,7.5909,136.625,24.891666666666666
Cameroon,Tea,1990,20714,2227,7.5909,136.625,24.891666666666666
Cameroon,Wheat,1990,15000,2227,7.5909,136.625,24.891666666666666
Cameroon,Yams,1990,39310,2227,7.5909,136.625,24.891666666666666
Cameroon,Cassava,1991,162200,1504,7.4165,128.32500000000002,24.675
Cameroon,"Cocoa, beans",1991,3000,1504,7.4165,128.32500000000002,24.675
Cameroon,"Coffee, green",1991,3968,1504,7.4165,128.32500000000002,24.675
Cameroon,Maize,1991,19800,1504,7.4165,128.32500000000002,24.675
Cameroon,Plantains and others,1991,53222,1504,7.4165,128.32500000000002,24.675
Cameroon,Potatoes,1991,16875,1504,7.4165,128.32500000000002,24.675
Cameroon,"Rice, paddy",1991,36400,1504,7.4165,128.32500000000002,24.675
Cameroon,Sorghum,1991,7692,1504,7.4165,128.32500000000002,24.675
Cameroon,Soybeans,1991,6034,1504,7.4165,128.32500000000002,24.675
Cameroon,Sweet potatoes,1991,63867,1504,7.4165,128.32500000000002,24.675
Cameroon,Tea,1991,21429,1504,7.4165,128.32500000000002,24.675
Cameroon,Wheat,1991,13039,1504,7.4165,128.32500000000002,24.675
Cameroon,Yams,1991,50000,1504,7.4165,128.32500000000002,24.675
Cameroon,Cassava,1992,136333,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,"Cocoa, beans",1992,2878,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,"Coffee, green",1992,3140,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Maize,1992,13974,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Plantains and others,1992,54632,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Potatoes,1992,20500,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,"Rice, paddy",1992,35000,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Sorghum,1992,7600,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Soybeans,1992,6061,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Sweet potatoes,1992,63343,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Tea,1992,22593,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Wheat,1992,13068,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Yams,1992,55238,1844,7.3297,129.88333333333335,24.358333333333334
Cameroon,Cassava,1993,131840,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,"Cocoa, beans",1993,3070,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,"Coffee, green",1993,2534,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Maize,1993,11267,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Plantains and others,1993,56000,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Potatoes,1993,21111,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,"Rice, paddy",1993,29000,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Sorghum,1993,7647,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Soybeans,1993,6000,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Sweet potatoes,1993,62822,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Tea,1993,25807,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Wheat,1993,13073,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Yams,1993,60000,1245,7.2606,136.28333333333336,24.508333333333336
Cameroon,Cassava,1994,127037,647,7.2915,129.90833333333333,24.50833333333333
Cameroon,"Cocoa, beans",1994,3057,647,7.2915,129.90833333333333,24.50833333333333
Cameroon,"Coffee, green",1994,2950,647,7.2915,129.90833333333333,24.50833333333333
Cameroon,Maize,1994,11644,647,7.2915,129.90833333333333,24.50833333333333
